Total Number of Aligned Reads:	868484	Total Number of Mapped Genomes:	17428							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|398578|BACT_462|gi|160895450|ref|NC_010002.1|	0.860884235	0.740885267	643447	0.740881812	3.45E-06	0.856573255	0.73383295	637322.1754	0.732018091	0.005957508
ti|409438|BACT_530|gi|209917191|ref|NC_011415.1|	0.012289703	0.006595401	5728	0.006545889	4.95E-05	0.000464661	0.000231702	201.2292728	0	0.003770939
ti|553199|BACT_3081|gi|291375051|gb|CP001977.1|	0.008093323	0.006391597	5551	0.006389294	2.30E-06	0.001692435	0.0012304	1068.582316	3.45E-06	0.005126174
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.0070632	0.018786759	16316	0.018785608	1.15E-06	0.004221658	0.010361776	8999.036641	0.011853989	0.000523901
ti|553174|BACT_894|gi|302344773|ref|NC_014370.1|	0.004918303	0.008887901	7719	0.008884447	3.45E-06	0.00339569	0.005769292	5010.538118	0.006436503	0.000323552
ti|546268|BACT_810|gi|260590250|ref|NZ_ACEO02000001.1|	0.004022114	0.003997771	3472	0.003952865	4.49E-05	0.00337715	0.002450556	2128.2683	0.002259109	0.000510084
ti|634176|BACT_46|gi|251791816|ref|NC_012913.1|	0.004017991	0.022500127	19541	0.022466735	3.34E-05	0.002164142	0.01903388	16530.62033	0.018739551	0.001098466
ti|679194|BACT_1462|gi|282852957|ref|NZ_ADFS01000001.1|	0.003899616	0.002697804	2343	0.002697804	0	0.003715726	0.00280465	2435.793871	0.002441035	0.001381718
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.003115903	0.011295545	9810	0.011204582	9.10E-05	0.001905614	0.00847958	7364.379824	0.007620175	0.002048397
ti|391612|BACT_449|gi|126661648|ref|NZ_AAXW01000149.1|	0.00285669	0.001546373	1343	0.001546373	0	0.00285669	0.001546373	1343	0.001546373	0
ti|553174|BACT_894|gi|302346166|ref|NC_014371.1|	0.002841517	0.00509048	4421	0.005089328	1.15E-06	0.002026886	0.003395452	2948.895877	0.003692641	0.000270586
ti|266264|BACT_1573|gi|291434858|ref|NC_007972.2|	0.00271879	0.002201537	1912	0.002192326	9.21E-06	0.000522088	0.000399033	346.5536223	0	0.002134754
ti|388919|BACT_1117|gi|125716887|ref|NC_009009.1|	0.002446404	0.002982208	2590	0.002969542	1.27E-05	0.002304486	0.002767822	2403.809325	0.002731196	0.000222226
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.002320653	0.006462986	5613	0.006384689	7.83E-05	0.000544297	0.001663047	1444.329359	8.06E-05	0.006310997
ti|546268|BACT_810|gi|260590251|ref|NZ_ACEO02000002.1|	0.002188238	0.002073728	1801	0.002062214	1.15E-05	0.001830476	0.001317553	1144.273954	0.00123088	0.000251012
ti|546268|BACT_810|gi|260590252|ref|NZ_ACEO02000003.1|	0.001624172	0.001373658	1193	0.001367901	5.76E-06	0.001432458	0.000989323	859.2111111	0.000926903	0.000147383
ti|537457|BACT_35|gi|190149269|ref|NC_010939.1|	0.001610172	0.00475311	4128	0.004717416	3.57E-05	0.000355279	0.001309676	1137.432533	0.000936114	0.001995431
ti|864567|BACT_3098|gi|305678782|gb|GL397179.1|	0.001486207	0.003129591	2718	0.003017902	0.000111689	0.001183031	0.002356347	2046.449675	0.002021914	0.000878542
ti|547045|BACT_809|gi|234151442|ref|NZ_ACKO02000016.1|	0.001436178	0.001706422	1482	0.001373658	0.000332764	0.000763823	0.000888788	771.8981053	0.000753036	0.000734613
ti|546268|BACT_810|gi|260590256|ref|NZ_ACEO02000007.1|	0.001369717	0.001042046	905	0.00103744	4.61E-06	0.000838145	0.00060214	522.9486097	0.000477844	0.000569959
ti|431947|BACT_890|gi|188993864|ref|NC_010729.1|	0.001322691	0.001256212	1091	0.001253909	2.30E-06	0.001302709	0.001204299	1045.913998	0.001191732	3.45E-05
ti|190304|BACT_566|gi|19703352|ref|NC_003454.1|	0.001304996	0.001712179	1487	0.001693756	1.84E-05	0.000281596	0.000459014	398.6463937	0.000299372	0.000512387
ti|340100|BACT_230|gi|163854304|ref|NC_010170.1|	0.001253093	0.001040894	904	0.001039743	1.15E-06	0.001276203	0.001035475	899.2932497	0.000899268	0.000791034
ti|547045|BACT_809|gi|234150877|ref|NZ_ACKO02000001.1|	0.001164911	0.002795676	2428	0.002620659	0.000175018	0.000867364	0.001936261	1681.611847	0.001816959	0.000556142
ti|547045|BACT_809|gi|234150947|ref|NZ_ACKO02000002.1|	0.001128989	0.002777253	2412	0.002719682	5.76E-05	0.000902093	0.002131659	1851.311359	0.001997734	0.000537719
ti|546268|BACT_810|gi|260590253|ref|NZ_ACEO02000004.1|	0.001102754	0.000963748	837	0.000955688	8.06E-06	0.000970299	0.000660042	573.2357864	0.00060335	0.00013702
ti|546268|BACT_810|gi|260590255|ref|NZ_ACEO02000006.1|	0.001096318	0.000875088	760	0.000873937	1.15E-06	0.00102117	0.000634554	551.1	0.000592987	0.00010478
ti|604162|BACT_4041|gi|261391559|emb|FM999788.1|	0.000837711	0.002528544	2196	0.002359284	0.00016926	0.000231208	0.000610167	529.9202565	0.000216469	0.001563644
ti|547045|BACT_809|gi|234151209|ref|NZ_ACKO02000009.1|	0.000828983	0.001426624	1239	0.001397838	2.88E-05	0.000728064	0.001244636	1080.946088	0.001181369	0.000367307
ti|266265|BACT_281|gi|91780071|ref|NC_007953.1|	0.000828962	0.000923448	802	0.000922297	1.15E-06	0.000467982	0.000510136	443.0449509	0.000735765	0.001204398
ti|228399|BACT_34|gi|32036057|ref|NZ_AACK01000131.1|	0.000808377	0.000680496	591	0.000680496	0	0.000808377	0.000680496	591	0.000680496	0
ti|546268|BACT_810|gi|260590254|ref|NZ_ACEO02000005.1|	0.00077674	0.000764551	664	0.000759945	4.61E-06	0.000684516	0.000549526	477.2547009	0.000508933	0.000102477
ti|547045|BACT_809|gi|234151025|ref|NZ_ACKO02000004.1|	0.000765288	0.001617762	1405	0.001602793	1.50E-05	0.000664911	0.001321052	1147.312497	0.001253909	0.000337369
ti|547045|BACT_809|gi|234151071|ref|NZ_ACKO02000005.1|	0.000765075	0.001740965	1512	0.001724845	1.61E-05	0.00066969	0.001393699	1210.405665	0.001326449	0.000321249
