Total Number of Aligned Reads:	5801459	Total Number of Mapped Genomes:	17134							
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|553174|BACT_894|gi|302344773|ref|NC_014370.1|	0.3241548	0.239152599	1387434	0.239143636	8.96E-06	0.199321923	0.14521308	842447.7312	0.162974865	0.007513282
ti|553174|BACT_894|gi|302346166|ref|NC_014371.1|	0.205385885	0.157992326	916586	0.157943717	4.86E-05	0.137797111	0.103982129	603248.0559	0.113848947	0.006236018
ti|398578|BACT_462|gi|160895450|ref|NC_010002.1|	0.084010587	0.027374148	158810	0.027370701	3.45E-06	0.083566257	0.027088295	157151.6312	0.027028546	0.00019564
ti|862515|BACT_3080|gi|306396691|gb|GL397214.1|	0.06038562	0.016997448	98610	0.016981935	1.55E-05	0.018578263	0.006831608	39633.29198	0.003497224	0.011575364
ti|479436|BACT_1214|gi|269797069|ref|NC_013520.1|	0.053602931	0.136533758	792095	0.136222285	0.000311473	0.01976697	0.056305928	326656.5313	0.040905055	0.050882545
ti|365659|BACT_1638|gi|289166909|ref|NC_013853.1|	0.034014119	0.052832917	306508	0.05228926	0.000543656	0.015155492	0.032118962	186336.8386	0.02843009	0.009857003
ti|525381|BACT_1114|gi|298501502|ref|NC_014251.1|	0.019399415	0.027950038	162151	0.027726474	0.000223564	0.004796003	0.006874389	39881.48865	0.000444371	0.026297178
ti|575612|BACT_1457|gi|288801553|ref|NZ_GG740010.1|	0.015556672	0.012038179	69839	0.012020425	1.78E-05	0.041814029	0.035134922	203833.8123	0.040599787	0.002242884
ti|575612|BACT_1457|gi|288801929|ref|NZ_GG740011.1|	0.012320511	0.010859854	63003	0.010855545	4.31E-06	0.022076307	0.020137432	116826.4858	0.021653174	0.000940108
ti|457416|BACT_1527|gi|294793427|ref|NZ_GG770199.1|	0.009902244	0.014379659	83423	0.014271065	0.000108593	0.008082959	0.016471541	95558.97135	0.009510366	0.024291303
ti|457416|BACT_1527|gi|294795125|ref|NZ_GG770202.1|	0.008468398	0.004907559	28471	0.00489963	7.93E-06	0.008264206	0.005317672	30850.25601	0.004022781	0.004149129
ti|680646|BACT_1624|gi|283457089|ref|NC_013715.1|	0.007352567	0.0068943	39997	0.00689137	2.93E-06	0.005311337	0.004140418	24020.46689	0.004491112	0.000329917
ti|457416|BACT_1527|gi|294794667|ref|NZ_GG770201.1|	0.006388096	0.011899765	69036	0.011753423	0.000146342	0.004908584	0.011306644	65595.03004	0.009411081	0.010012998
ti|360104|BACT_286|gi|157163852|ref|NC_009802.1|	0.006219727	0.009131841	52978	0.009131841	0	0.00602482	0.009045922	52479.5447	0.009041519	4.27E-05
ti|457416|BACT_1527|gi|294794157|ref|NZ_GG770200.1|	0.005605022	0.0113911	66085	0.011170294	0.000220807	0.008334134	0.016298397	94554.48432	0.009403669	0.02264913
ti|649742|BACT_1301|gi|298103479|ref|NZ_GG753639.1|	0.005033076	0.0303615	176141	0.030358915	2.59E-06	0.004529897	0.029334592	170183.4326	0.029121123	0.000697928
ti|469621|BACT_1399|gi|294782986|ref|NZ_GG770383.1|	0.004824987	0.004183258	24269	0.004172743	1.05E-05	0.004550594	0.003944051	22881.24773	0.003893331	0.00014031
ti|388919|BACT_1117|gi|125716887|ref|NC_009009.1|	0.004115734	0.00262796	15246	0.002544015	8.39E-05	0.003963847	0.002542043	14747.55794	0.002205997	0.001588566
ti|521095|BACT_89|gi|257783814|ref|NC_013203.1|	0.003834831	0.022491411	130483	0.022490722	6.89E-07	0.003571605	0.022269217	129193.9497	0.02224699	9.79E-05
ti|563008|BACT_1458|gi|299141946|ref|NZ_GL349568.1|	0.003752471	0.001759385	10207	0.001758696	6.89E-07	0.003519445	0.001639787	9513.159524	0.001645965	6.17E-05
ti|469621|BACT_1399|gi|294782037|ref|NZ_GG770381.1|	0.003677376	0.003201608	18574	0.003197816	3.79E-06	0.003422025	0.003022172	17533.00606	0.002958566	0.000157719
ti|467705|BACT_1111|gi|157149651|ref|NC_009785.1|	0.003630046	0.003028204	17568	0.002975631	5.26E-05	0.003684959	0.003589935	20826.8603	0.003021654	0.002328552
ti|864570|BACT_3100|gi|306396728|gb|GL397254.1|	0.003601017	0.012500649	72522	0.012105058	0.00039559	0.003999573	0.012437725	72156.95204	0.010623879	0.005055452
ti|575611|BACT_1455|gi|288926331|ref|NZ_GG739940.1|	0.00325152	0.001409128	8175	0.00140344	5.69E-06	0.002446249	0.001651726	9582.422222	0.001496865	0.000392315
ti|450749|BACT_1528|gi|294791573|ref|NZ_GG770215.1|	0.002800262	0.004953754	28739	0.004946514	7.24E-06	0.008065469	0.017309079	100417.9119	0.010584924	0.023616818
ti|862517|BACT_3076|gi|304633700|gb|GL397071.1|	0.002660274	0.001168327	6778	0.001165052	3.28E-06	0.001202539	0.000443724	2574.248492	0.000332847	0.00050539
ti|575611|BACT_1455|gi|288926487|ref|NZ_GG739944.1|	0.002622126	0.002092232	12138	0.002090336	1.90E-06	0.002621174	0.001999945	11602.6	0.00200846	4.33E-05
ti|596322|BACT_1116|gi|228477946|ref|NZ_ACLO01000089.1|	0.002515269	0.001246411	7231	0.001242101	4.31E-06	0.002409188	0.001213112	7037.818418	0.001179359	0.000108076
ti|575609|BACT_1449|gi|299143157|ref|NZ_GL349422.1|	0.002356119	0.001607871	9328	0.001606837	1.03E-06	0.001915818	0.001338852	7767.292879	0.001305189	0.000136517
ti|575612|BACT_1457|gi|288802397|ref|NZ_GG740013.1|	0.002195288	0.002211513	12830	0.002210996	5.17E-07	0.0190014	0.014205895	82414.91786	0.017190503	0.000226495
ti|523794|BACT_700|gi|257124814|ref|NC_013192.1|	0.002174528	0.002651402	15382	0.002647955	3.45E-06	0.002115991	0.002412991	13998.86652	0.002393881	5.14E-05
ti|575612|BACT_1457|gi|288802160|ref|NZ_GG740012.1|	0.00214407	0.002948396	17105	0.002945466	2.93E-06	0.019225213	0.01481647	85957.14167	0.018094241	0.000113247
ti|575612|BACT_1457|gi|288803409|ref|NZ_GG740020.1|	0.002126792	0.00197933	11483	0.00197864	6.89E-07	0.010617896	0.008487707	49241.08654	0.009793743	0.000132036
ti|409438|BACT_530|gi|209917191|ref|NC_011415.1|	0.002081599	0.000466607	2707	0.0004654	1.21E-06	7.80E-05	1.57E-05	91.11851787	0	0.000254246
ti|553171|BACT_1453|gi|282859982|ref|NZ_ADFO01000105.1|	0.001948044	0.000353015	2048	0.000351119	1.90E-06	0.012471354	0.00248803	14434.20317	0.000509699	0.007799417
ti|596322|BACT_1116|gi|228476957|ref|NZ_ACLO01000062.1|	0.00193727	0.001782827	10343	0.001774209	8.62E-06	0.001939479	0.001770921	10273.92434	0.001756627	5.64E-05
ti|686660|BACT_1526|gi|282849485|ref|NZ_ADFU01000012.1|	0.001874366	0.004646762	26958	0.004412166	0.000234596	0.003027631	0.010534131	61113.3275	0.007517592	0.00960879
ti|469621|BACT_1399|gi|294781821|ref|NZ_GG770375.1|	0.00181349	0.001815061	10530	0.001805236	9.83E-06	0.001727957	0.001724421	10004.15649	0.001686817	9.26E-05
ti|411486|BACT_412|gi|283767236|ref|NZ_GG730310.1|	0.001664053	0.00079549	4615	0.00079549	0	0.000471847	0.000203535	1180.799675	7.81E-05	0.000505218
ti|469621|BACT_1399|gi|294783795|ref|NZ_GG770384.1|	0.001644691	0.000378181	2194	0.000375595	2.59E-06	0.000871813	0.000219383	1272.739438	0.000170991	0.00018978
ti|575612|BACT_1457|gi|288802775|ref|NZ_GG740015.1|	0.001631613	0.003723374	21601	0.003722857	5.17E-07	0.010300851	0.011249831	65265.43333	0.012742312	0.000182885
ti|393480|BACT_565|gi|110294834|gb|AARG01000014.1|	0.001500408	0.000654835	3799	0.000644148	1.07E-05	0.001289701	0.00051103	2964.720671	0.000464366	0.000117384
ti|575612|BACT_1457|gi|288803188|ref|NZ_GG740018.1|	0.001493032	0.002436284	14134	0.002434732	1.55E-06	0.006134967	0.008305341	48183.09428	0.009262325	0.000206155
ti|864563|BACT_3085|gi|304633673|gb|GL397087.1|	0.001457281	0.004072769	23628	0.004072596	1.72E-07	0.001456985	0.004063719	23575.49633	0.004061909	4.65E-06
ti|504474|BACT_439|gi|172039680|ref|NC_010545.1|	0.001451674	0.000671038	3893	0.000670349	6.89E-07	0.000475465	0.00023973	1390.785288	4.96E-05	0.000547276
ti|450749|BACT_1528|gi|294792350|ref|NZ_GG770216.1|	0.001428568	0.006386497	37051	0.006363399	2.31E-05	0.006846262	0.018620618	108026.7534	0.011998706	0.02184416
ti|864567|BACT_3098|gi|305678782|gb|GL397179.1|	0.001405992	0.006699694	38868	0.00643838	0.000261314	0.003080226	0.009802059	56866.24329	0.007871641	0.005443631
ti|575612|BACT_1457|gi|288803295|ref|NZ_GG740019.1|	0.001402544	0.001279506	7423	0.001279333	1.72E-07	0.011113238	0.00807489	46846.14352	0.009859072	0.000262175
ti|469621|BACT_1399|gi|294783796|ref|NZ_GG770385.1|	0.001372917	0.001177118	6829	0.001174705	2.41E-06	0.001395868	0.001179855	6844.882251	0.001157985	6.05E-05
ti|686660|BACT_1526|gi|282849094|ref|NZ_ADFU01000011.1|	0.001368253	0.004232728	24556	0.004228419	4.31E-06	0.002396387	0.009725831	56424.01188	0.007165611	0.007916802
ti|575612|BACT_1457|gi|288803075|ref|NZ_GG740017.1|	0.001328922	0.002193414	12725	0.002192207	1.21E-06	0.009248389	0.009046339	52481.96591	0.01062612	6.05E-05
ti|575611|BACT_1455|gi|288925149|ref|NZ_GG739928.1|	0.001299593	0.000324918	1885	0.000321816	3.10E-06	0.001456965	0.000386225	2240.666667	0.000364219	4.91E-05
ti|563037|BACT_1517|gi|270292301|ref|NZ_GG730097.1|	0.001267065	0.002731899	15849	0.002622271	0.000109628	0.001848144	0.004654201	27001.15468	0.003884023	0.002330104
ti|575612|BACT_1457|gi|288802599|ref|NZ_GG740014.1|	0.001186097	0.002334413	13543	0.002330965	3.45E-06	0.009199121	0.009258712	53714.0386	0.010920012	0.000258211
ti|596322|BACT_1116|gi|228478140|ref|NZ_ACLO01000092.1|	0.001166255	0.001328114	7705	0.001318806	9.31E-06	0.001188923	0.001435426	8327.562771	0.001409128	5.60E-05
ti|563008|BACT_1458|gi|299142121|ref|NZ_GL349569.1|	0.001096949	0.000883916	5128	0.000883916	0	0.001103175	0.000889791	5162.083333	0.000888914	2.59E-06
ti|563037|BACT_1517|gi|270291662|ref|NZ_GG730092.1|	0.001009069	0.000801523	4650	0.000784285	1.72E-05	0.001158094	0.001333538	7736.466896	0.001163328	0.000435235
ti|322159|BACT_1120|gi|116626972|ref|NC_008532.1|	0.000987193	0.00204845	11884	0.002023801	2.46E-05	0.000849787	0.002064401	11976.53983	0.001939857	0.000972859
ti|649742|BACT_1301|gi|298103480|ref|NZ_GG753640.1|	0.000978351	0.011068423	64213	0.011067906	5.17E-07	0.000981251	0.011141372	64636.21219	0.011040154	0.000299925
ti|596322|BACT_1116|gi|228477344|ref|NZ_ACLO01000064.1|	0.000958999	0.001227277	7120	0.001226243	1.03E-06	0.001106247	0.001325316	7688.766667	0.001271921	0.000193572
ti|596322|BACT_1116|gi|228476436|ref|NZ_ACLO01000010.1|	0.000958005	0.000568822	3300	0.000567788	1.03E-06	0.000960245	0.000612518	3553.5	0.000605537	1.76E-05
ti|575612|BACT_1457|gi|288802932|ref|NZ_GG740016.1|	0.000956545	0.001800409	10445	0.00179972	6.89E-07	0.012841528	0.011068006	64210.58333	0.013128766	0.000114109
ti|702446|BACT_1320|gi|294777362|ref|NZ_ADKO01000081.1|	0.000943095	0.000154272	895	0.000154272	0	0.002277381	0.000447387	2595.496429	8.62E-07	0.003151104
